_panel_year,_school_identity_key,edss_school_name,edss_school_kind,edss_province,edss_branch,name_context_status,target_department_count,context_candidate_count,overlap_candidate_count,top_candidate_open_id,candidate_signature_year,candidate_open_id,candidate_method,confidence_tier,resolution_status,score,score_margin,department_intersection_count,department_union_count,department_jaccard,target_department_coverage,candidate_department_coverage,academyinfo_department_jaccard,academyinfo_day_night_jaccard,cross_panel_department_jaccard,cross_year_group_key,cross_year_consistent,year_conflict_excluded,reverse_collision_excluded,evidence_sources,canonical_open_id_imputed
2024,employment-school-e91e38636d2900b4e7b5,국립한국해양대학교 글로벌물류대학원,특수대학원,부산,본교,candidate_unique_name_context,1,52,1,5899178683,2023,5899178683,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,국립한국해양대학교글로벌물류대학원|특수대학원|부산|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-cd9822b5ab1f212bb6cc,국립한국해양대학교 해양금융대학원,특수대학원,부산,본교,candidate_unique_name_context,2,52,1,1359605908,2023,1359605908,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.900000,0.900000,2,2,1.000000,1.000000,1.000000,0.666667,0.000000,1.000000,국립한국해양대학교해양금융대학원|특수대학원|부산|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-266bdea13cb97f799aff,국립한국해양대학교해사산업대학원,특수대학원,부산,본교,candidate_unique_name_context,12,52,1,9801666200,2023,,,unresolved,unresolved_below_calibrated_threshold,0.545581,0.545581,9,17,0.529412,0.750000,0.642857,0.342857,0.342857,0.733333,국립한국해양대학교해사산업대학원|특수대학원|부산|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-f105a2aca69b1e6b81b0,국립한밭대학교 산업대학원,특수대학원,대전,본교,candidate_unique_name_context,10,39,3,8867409348,2023,,,unresolved,unresolved_below_calibrated_threshold,0.560625,0.346619,8,16,0.500000,0.800000,0.571429,0.437500,0.000000,1.000000,국립한밭대학교산업대학원|특수대학원|대전|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-ceae331433c25a111b28,국립한밭대학교 창업경영대학원,특수대학원,대전,본교,candidate_unique_name_context,5,39,1,1181963205,2023,1181963205,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.808333,0.808333,5,6,0.833333,1.000000,0.833333,0.666667,0.000000,1.000000,국립한밭대학교창업경영대학원|특수대학원|대전|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-134e564294205a335703,국민대학교 글로벌창업벤처대학원,특수대학원,서울,본교,candidate_unique_name_context,1,269,1,4117449462,2023,4117449462,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.762500,0.762500,1,1,1.000000,1.000000,1.000000,0.333333,0.250000,0.000000,국민대학교글로벌창업벤처대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-3d848307d92a896b45cf,국민대학교 소프트웨어융합대학원,특수대학원,서울,본교,candidate_unique_name_context,3,269,2,9625317394,2023,9625317394,cross_year_consistent_top_candidate_anchor,strong,candidate_strong_cross_year_anchor,0.534286,0.272619,2,5,0.400000,0.666667,0.500000,0.571429,0.571429,1.000000,국민대학교소프트웨어융합대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-0bc9021ebaa44a8c7b03,국민대학교 자동차산업대학원,특수대학원,서울,본교,candidate_unique_name_context,1,269,1,8581258416,2023,8581258416,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,국민대학교자동차산업대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-5e70b420523f2a548e2b,국민대학교경영대학원,특수대학원,서울,본교,candidate_unique_name_context,6,269,2,1190884232,2023,1190884232,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.666827,0.457967,5,8,0.625000,0.833333,0.714286,0.500000,0.461538,1.000000,국민대학교경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-39f2bc2ee06678a2fc06,국민대학교교육대학원,특수대학원,서울,본교,candidate_unique_name_context,10,269,23,9850150883,2023,9850150883,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.924080,0.396150,10,10,1.000000,1.000000,1.000000,0.769231,0.173913,1.000000,국민대학교교육대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-62fde606effef527e260,국민대학교디자인대학원,특수대학원,서울,본교,candidate_unique_name_context,11,269,3,5288549661,2023,5288549661,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.692370,0.536666,9,12,0.750000,0.818182,0.900000,0.285714,0.285714,1.000000,국민대학교디자인대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-256339e7fb54c1a3cce9,국민대학교법무대학원,특수대학원,서울,본교,candidate_unique_name_context,6,269,1,6661923289,2023,6661923289,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.766667,0.766667,5,6,0.833333,0.833333,1.000000,0.416667,0.416667,1.000000,국민대학교법무대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-f627e0f90203fcc610b2,국민대학교스포츠산업대학원,특수대학원,서울,본교,candidate_unique_name_context,5,269,1,9971748828,2023,9971748828,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.888889,0.888889,5,5,1.000000,1.000000,1.000000,0.444444,0.444444,1.000000,국민대학교스포츠산업대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-4ae8637ad7f39d233c4e,국민대학교정치대학원,특수대학원,서울,본교,candidate_unique_name_context,7,269,1,7805344700,2023,7805344700,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.757738,0.757738,6,8,0.750000,0.857143,0.857143,0.583333,0.583333,1.000000,국민대학교정치대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-82d23840fd898b2b6c64,국민대학교종합예술대학원,특수대학원,서울,본교,candidate_unique_name_context,9,269,2,5021828651,2023,5021828651,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.614286,0.422222,6,11,0.545455,0.666667,0.750000,0.571429,0.571429,1.000000,국민대학교종합예술대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-7f9a66ea531dfb890d3c,국민대학교행정대학원,특수대학원,서울,본교,candidate_unique_name_context,3,269,3,5690851509,2023,5690851509,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.860000,0.506667,3,3,1.000000,1.000000,1.000000,0.300000,0.300000,1.000000,국민대학교행정대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-6c27921541fea47b599f,극동대학교 글로벌대학원,특수대학원,충북,본교,candidate_unique_name_context,10,31,9,9025634467,2023,,,unresolved,unresolved_below_calibrated_threshold,0.334588,0.157445,4,13,0.307692,0.400000,0.571429,0.214286,0.214286,0.625000,극동대학교글로벌대학원|특수대학원|충북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-25ec24c8180c48530a7b,극동대학교 산업기술보안대학원,특수대학원,충북,본교,candidate_unique_name_context,1,31,1,4316560566,2023,4316560566,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.866667,0.866667,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,극동대학교산업기술보안대학원|특수대학원|충북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-ee4f7610e8b854a46c03,극동대학교교육대학원,특수대학원,충북,본교,candidate_unique_name_context,1,31,3,5656966626,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.900000,0.000000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,극동대학교교육대학원|특수대학원|충북|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-d6a68f6002c5a6f84158,김천대학교 글로컬휴먼대학원,특수대학원,경북,본교,candidate_unique_name_context,4,43,8,5277835845,2023,5277835845,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.885714,0.582143,4,4,1.000000,1.000000,1.000000,0.571429,0.000000,1.000000,김천대학교글로컬휴먼대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-93a52ae86cd98f8a24cd,김천대학교 사회문화대학원,특수대학원,경북,본교,candidate_unique_name_context,1,43,7,8895110666,2023,,,unresolved,unresolved_ambiguous_exact_signature,0.866667,0.000000,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,김천대학교사회문화대학원|특수대학원|경북|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-fa732224327caff8718a,나사렛대학교 사회복지대학원,특수대학원,충남,본교,candidate_unique_name_context,1,31,2,3462555944,2023,3462555944,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.900000,0.506667,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,나사렛대학교사회복지대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-7523a8e17d501b8a8c6c,나사렛대학교교육대학원,특수대학원,충남,본교,candidate_unique_name_context,2,31,2,4457533717,2023,4457533717,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.736667,0.463095,2,3,0.666667,1.000000,0.666667,0.600000,0.600000,1.000000,나사렛대학교교육대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-e0229619f867ba4382c7,나사렛대학교신학대학원,특수대학원,충남,본교,candidate_unique_name_context,1,31,1,7464273929,2023,7464273929,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.825000,0.825000,1,1,1.000000,1.000000,1.000000,0.125000,0.125000,1.000000,나사렛대학교신학대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-778ba390be6938bfc041,나사렛대학교재활복지대학원,특수대학원,충남,본교,candidate_unique_name_context,6,31,1,7596265971,2023,7596265971,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.776786,0.776786,6,8,0.750000,1.000000,0.750000,0.571429,0.571429,1.000000,나사렛대학교재활복지대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-fd05aac280dc54cdc05c,남부대학교 교육대학원,특수대학원,광주,본교,candidate_unique_name_context,7,30,5,1451274156,2023,1451274156,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.955556,0.592163,7,7,1.000000,1.000000,1.000000,0.777778,0.777778,1.000000,남부대학교교육대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-d30512b1ca16e2ca7fec,남부대학교 문화복지대학원,특수대학원,광주,본교,candidate_unique_name_context,6,30,8,7101625859,2023,7101625859,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.920000,0.650184,6,6,1.000000,1.000000,1.000000,0.600000,0.600000,1.000000,남부대학교문화복지대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-40de944647beb0e73f2d,남서울대학교 국제대학원,특수대학원,충남,본교,candidate_unique_name_context,3,31,1,7232999384,2023,7232999384,cross_year_consistent_top_candidate_anchor,strong,candidate_strong_cross_year_anchor,0.593939,0.593939,2,3,0.666667,0.666667,1.000000,0.181818,0.000000,1.000000,남서울대학교국제대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-7edf8f9d722ea0709318,남서울대학교 특수대학원,특수대학원,충남,본교,candidate_unique_name_context,14,31,5,7688588142,2023,7688588142,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.795250,0.658286,14,16,0.875000,1.000000,0.875000,0.320000,0.320000,1.000000,남서울대학교특수대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-69aafaa0512e36775f9b,단국대학교 경영대학원,특수대학원,경기,본교,candidate_unique_name_context,3,126,9,5897797346,2023,5897797346,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.950000,0.566667,3,3,1.000000,1.000000,1.000000,0.750000,0.750000,1.000000,단국대학교경영대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-9dd1d520db16b37c30d5,단국대학교 교육대학원,특수대학원,경기,본교,candidate_unique_name_context,14,126,12,5899455487,2023,5899455487,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.819388,0.333312,12,15,0.800000,0.857143,0.923077,0.764706,0.722222,1.000000,단국대학교교육대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-33808c8043bbb805feac,단국대학교 교육대학원,특수대학원,충남,캠퍼스,candidate_unique_name_context,3,0,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,단국대학교교육대학원|특수대학원|충남|캠퍼스,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-ef9751df6cf051219c27,단국대학교 문화예술대학원,특수대학원,경기,본교,candidate_unique_name_context,7,126,2,7307139396,2023,7307139396,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.746786,0.574307,6,8,0.750000,0.857143,0.857143,0.600000,0.600000,0.857143,단국대학교문화예술대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-fabaa85cda2c7b46ad36,단국대학교 보건복지대학원,특수대학원,충남,캠퍼스,candidate_unique_name_context,8,0,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,단국대학교보건복지대학원|특수대학원|충남|캠퍼스,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-c96d69ffea117ea9c535,단국대학교 부동산·건설대학원,특수대학원,경기,본교,candidate_unique_name_context,4,126,1,2107814013,2023,2107814013,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.933333,0.933333,4,4,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,단국대학교부동산건설대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-0842dc2f4d8f795dde0a,단국대학교 스포츠과학대학원,특수대학원,충남,캠퍼스,candidate_unique_name_context,3,0,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,단국대학교스포츠과학대학원|특수대학원|충남|캠퍼스,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-44964ddcb36762af2012,단국대학교 정보·지식재산대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,2,8038148641,2023,8038148641,cross_year_consistent_top_candidate_anchor,strong,candidate_strong_cross_year_anchor,0.493333,0.014583,1,3,0.333333,1.000000,0.333333,0.300000,0.300000,1.000000,단국대학교정보지식재산대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-5262a5cb9b7b351c65bb,단국대학교 정보융합기술·창업대학원,특수대학원,경기,본교,candidate_unique_name_context,9,126,2,9350598573,2023,9350598573,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.882222,0.488889,8,9,0.888889,0.888889,1.000000,0.800000,0.800000,1.000000,단국대학교정보융합기술창업대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-8d622af79342e11d6c98,단국대학교 정책경영대학원,특수대학원,충남,캠퍼스,candidate_unique_name_context,6,0,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,단국대학교정책경영대학원|특수대학원|충남|캠퍼스,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-447e61fa6c3d3ba342af,단국대학교 특수교육대학원,특수대학원,경기,본교,candidate_unique_name_context,9,126,2,1412161648,2023,1412161648,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.963636,0.801484,9,9,1.000000,1.000000,1.000000,0.818182,0.818182,1.000000,단국대학교특수교육대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-1d1f8c5f7cdd50704af3,단국대학교 행정법무대학원,특수대학원,경기,본교,candidate_unique_name_context,7,126,14,9601890444,2023,9601890444,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.955556,0.611111,7,7,1.000000,1.000000,1.000000,0.777778,0.777778,1.000000,단국대학교행정법무대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-774add43fd61285c7c30,대구가톨릭대학교 사회복지대학원,특수대학원,대구,본교,candidate_unique_name_context,2,17,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,대구가톨릭대학교사회복지대학원|특수대학원|대구|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-3cb66c88a7eb9acf20e0,대구가톨릭대학교 사회적경제경영대학원,특수대학원,대구,본교,candidate_unique_name_context,3,17,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,대구가톨릭대학교사회적경제경영대학원|특수대학원|대구|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-1d8c7aa982604232b719,대구가톨릭대학교 상담대학원,특수대학원,대구,본교,candidate_unique_name_context,1,17,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,대구가톨릭대학교상담대학원|특수대학원|대구|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-82e50005ca048838862b,대구가톨릭대학교 신학대학원,특수대학원,대구,본교,candidate_unique_name_context,1,17,1,5608781814,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.463333,0.463333,1,3,0.333333,1.000000,0.333333,0.200000,0.000000,1.000000,대구가톨릭대학교신학대학원|특수대학원|대구|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-8a9478048585a7c6de15,대구가톨릭대학교 예술대학원,특수대학원,경북,본교,candidate_unique_name_context,2,43,1,9181219756,2023,9181219756,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.766667,0.766667,2,3,0.666667,1.000000,0.666667,0.750000,0.750000,1.000000,대구가톨릭대학교예술대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-00e967c11da4aa191625,대구가톨릭대학교 유스티노자유대학원,특수대학원,대구,본교,candidate_unique_name_context,2,17,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,대구가톨릭대학교유스티노자유대학원|특수대학원|대구|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-6e481a4c81897f2d3448,대구가톨릭대학교 유아교육대학원,특수대학원,경북,본교,candidate_unique_name_context,1,43,1,4852977693,2023,4852977693,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.866667,0.866667,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,대구가톨릭대학교유아교육대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-8baebcd7869a1da25f62,대구가톨릭대학교 의료보건산업대학원,특수대학원,경북,본교,candidate_unique_name_context,9,43,1,7757924854,2023,7757924854,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.785833,0.785833,8,10,0.800000,0.888889,0.888889,0.562500,0.562500,1.000000,대구가톨릭대학교의료보건산업대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-7c67bc68ffa697ae5fd7,대구가톨릭대학교교육대학원,특수대학원,경북,본교,candidate_unique_name_context,7,43,3,2174410581,2023,2174410581,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.636832,0.136523,6,10,0.600000,0.857143,0.666667,0.391304,0.391304,1.000000,대구가톨릭대학교교육대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-d7943bd56a628e11ac21,대구교육대학교교육대학원,특수대학원,대구,본교,candidate_unique_name_context,32,17,3,8040182292,2023,8040182292,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.726146,0.589262,27,36,0.750000,0.843750,0.870968,0.500000,0.241667,1.000000,대구교육대학교교육대학원|특수대학원|대구|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-a3804c69721dacc5236e,대구대학교 교육대학원,특수대학원,경북,본교,candidate_unique_name_context,1,43,3,5794296801,2023,5794296801,cross_year_consistent_top_candidate_anchor,strong,candidate_strong_cross_year_anchor,0.808333,0.002083,1,1,1.000000,1.000000,1.000000,0.041667,0.041667,1.000000,대구대학교교육대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-a3a62a1cfa6dc39ce30e,대구대학교 디자인·산업행정대학원,특수대학원,대구,본교,candidate_unique_name_context,5,17,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,대구대학교디자인산업행정대학원|특수대학원|대구|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-95d904fd63cb323f0599,대구대학교 재활과학대학원,특수대학원,대구,본교,candidate_unique_name_context,5,17,1,7757924854,2023,,,unresolved,unresolved_below_calibrated_threshold,0.182834,0.182834,1,13,0.076923,0.200000,0.111111,0.052632,0.052632,1.000000,대구대학교재활과학대학원|특수대학원|대구|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-4b6d55c43ffafa0849d8,대구대학교 특수교육대학원,특수대학원,경북,본교,candidate_unique_name_context,1,43,1,3907327890,2023,3907327890,unique_exact_prior_year_signature_with_current_context,strong,candidate_strong_exact_prior_year_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,대구대학교특수교육대학원|특수대학원|경북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2024,employment-school-762951620f0180314f1d,대구대학교사회복지대학원,특수대학원,경북,본교,candidate_unique_name_context,1,43,7,8895110666,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.866667,0.000000,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,대구대학교사회복지대학원|특수대학원|경북|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
