_panel_year,_school_identity_key,학교명,본분교명,시도명,학교종류명,academyinfo_school_id,academyinfo_school_name,academyinfo_enrollment,edss_0101_enrollment,candidate_open_id,candidate_method,department_signature_candidate_open_id,department_signature_resolution_status,cross_validation_status,resolution_status
2024,employment-school-8a3e43c7663765d41ed9,삼육보건대학교,본교,서울,전문대학,0000483,삼육보건대학교,1598,1598,7960869371,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2cc53e9553412991d88c,상지대학교,본교,강원,대학,0000119,상지대학교,8533,8533,9737482547,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-80436647ff7e66f25e52,상지영서대학교,본교,강원,전문대학,0000485,상지영서대학교,271,271,3177766501,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-61ad60e5c050549b63e7,서강대학교,본교,서울,대학,0000120,서강대학교,11667,11667,2371954739,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8aa31536940a4d1f4dfd,서라벌대학교,본교,경북,전문대학,0002645,서라벌대학교,464,464,3319877982,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a2d3ad6d23f9f4594c0a,서울과학기술대학교,본교,서울,대학,0000036,서울과학기술대학교,13657,13657,4005481183,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0285daa063a579aaa01b,서울교육대학교,본교,서울,교육대학,0000255,서울교육대학교,1413,1413,8185494184,academyinfo_two_year_exact_enrollment_school_context,8185494184,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-2f9f8cac806a9e118f93,서울기독대학교,본교,서울,대학,0000098,서울기독대학교,728,728,4291264116,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-985ef1dca0762f74be55,서울시립대학교,본교,서울,대학,0000040,서울시립대학교,11866,11866,6524985253,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1d6334b643874e2e33d3,서울신학대학교,본교,경기,대학,0000125,서울신학대학교,2423,2423,6105046808,academyinfo_two_year_exact_enrollment_school_context,6105046808,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-dd758350a2177d1e98c9,서울여자간호대학교,본교,서울,전문대학,0002973,서울여자간호대학교,960,960,3049030125,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-206505ee947fee22d488,서울여자대학교,본교,서울,대학,0000126,서울여자대학교,9007,9007,2795465350,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-48b85385cfefe60d6e52,서울예술대학교,본교,경기,전문대학,0000489,서울예술대학교,4122,4122,5663107812,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-57611fefe7495cdc6256,서울장신대학교,본교,경기,대학,0000127,서울장신대학교,357,357,4364512026,academyinfo_two_year_exact_enrollment_school_context,4364512026,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-f6c0e55bf37f66aa66ea,서울한영대학교,본교,서울,대학,0000205,서울한영대학교,825,825,8578089654,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e420dffb4c911bfa6334,서원대학교,본교,충북,대학,0000128,서원대학교,8965,8965,5755970716,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-db8a0add2c08a14ef6da,서정대학교,본교,경기,전문대학,0000566,서정대학교,10849,10849,3895868420,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ed69049d240c3833c777,선린대학교,본교,경북,전문대학,0000550,선린대학교,2399,2399,4651407539,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a8fd4a91cd3cf5d473da,선문대학교,본교,충남,대학,0000129,선문대학교,11560,11560,4959807395,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-6d22401cba9e82461b41,성결대학교,본교,경기,대학,0000131,성결대학교,6975,6975,5094032645,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-aaf3e5a712891474201a,성공회대학교,본교,서울,대학,0000132,성공회대학교,2901,2901,3388397693,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b32bfc64ccdc7c081510,성운대학교,본교,경북,전문대학,0002647,성운대학교,1612,1612,4644152700,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0af1b99632619af72dcd,세경대학교,본교,강원,전문대학,0000515,세경대학교,921,921,9188678979,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d8474728c482eaec6c10,세명대학교,본교,충북,대학,0000137,세명대학교,8002,8002,7039148092,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ab601f919849fdde3f50,송곡대학교,본교,강원,전문대학,0000567,송곡대학교,959,959,8568694412,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e4c43dd458e6c62f875d,송원대학교,본교,광주,대학,0000243,송원대학교,3297,3297,2053851187,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-81c8f35366f4d6807c3e,송호대학교,본교,강원,전문대학,0000564,송호대학교,987,987,3215096950,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9ab471d608d31a4d38c2,수성대학교,본교,대구,전문대학,0002649,수성대학교,4209,4209,7361554980,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-58d714ed367e10b8d7ec,수원가톨릭대학교,본교,경기,대학,0000139,수원가톨릭대학교,156,156,3184465050,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b6a830d61ce3c535e19d,수원과학대학교,본교,경기,전문대학,0000497,수원과학대학교,4121,4121,7960820555,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9aa21f860325dbfdbf3d,수원대학교,본교,경기,대학,0000140,수원대학교,11528,11528,9326480150,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-082cb3068cd001fb41a6,숙명여자대학교,본교,서울,대학,0000141,숙명여자대학교,12054,12054,8424407124,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bd7f02960e84699effd0,순천제일대학교,본교,전남,전문대학,0000498,순천제일대학교,3165,3165,7951230585,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f9d13e8db9ede47d32e0,숭실대학교,본교,서울,대학,0000143,숭실대학교,19764,19764,4381855189,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1d7723fe630128dc055c,숭의여자대학교,본교,서울,전문대학,0000500,숭의여자대학교,3312,3312,7467970550,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ca46a9878b24365cb301,신경주대학교,본교,경북,대학,0000065,신경주대학교,965,965,4847664237,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-44f13f664ec4bba85f41,신구대학교,본교,경기,전문대학,0000501,신구대학교,8027,8027,2150788903,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-306ffc57ac3938aac891,신라대학교,본교,부산,대학,0000144,신라대학교,8383,8383,6281530261,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2406cc7c26ad64376e27,신성대학교,본교,충남,전문대학,0000502,신성대학교,3359,3359,1429644823,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f5e5d0aed118676a1886,신안산대학교,본교,경기,전문대학,0000506,신안산대학교,2786,2786,1849240481,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-c5bb35f6691de49cdd04,아신대학교,본교,경기,대학,0000145,아신대학교,345,345,1586481094,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ab8b05d8fc1d35783eb3,아주대학교,본교,경기,대학,0000146,아주대학교,13395,13395,5931458532,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fa558643b7ff4f300166,안동과학대학교,본교,경북,전문대학,0002650,안동과학대학교,2487,2487,3716863155,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1fb3e428238fa0d0d0c9,안산대학교,본교,경기,전문대학,0000507,안산대학교,5637,5637,2435201764,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-be2c1deded077147b9f2,여주대학교,본교,경기,전문대학,0000510,여주대학교,4093,4093,2870859563,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b300d7bc472f97756d85,연성대학교,본교,경기,전문대학,0002651,연성대학교,8437,8437,8415538132,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f685bad121dca0b28cb7,연암공과대학교,본교,경남,전문대학,0002652,연암공과대학교,2084,2084,3230940222,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-937ff55330bb9c1d5ace,연암대학교,본교,충남,전문대학,0000512,연암대학교,1552,1552,9599737167,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-055b8caec607e1fd1522,영남신학대학교,본교,경북,대학,0000153,영남신학대학교,446,446,8771178662,academyinfo_two_year_exact_enrollment_school_context,8771178662,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-8968d3bd3d23650115fb,영남외국어대학,본교,경북,전문대학,0000418,영남외국어대학,541,541,4389398634,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-34ce3345a9aa264ee7d4,영남이공대학교,본교,대구,전문대학,0000513,영남이공대학교,7982,7982,9018763184,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-aa52a2bd5ef7dc06403a,영산선학대학교,본교,전남,대학,0000155,영산선학대학교,31,31,3724725782,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-4ed8ec6d1f374440ca54,영진전문대학교,본교,대구,전문대학,0000517,영진전문대학교,9595,9595,4038041055,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5c3c5c736d8ad8943404,예수대학교,본교,전북,대학,0000228,예수대학교,560,560,4929824054,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e24dfb65d21834cfdb7a,오산대학교,본교,경기,전문대학,0002653,오산대학교,6119,6119,5241208136,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1581790914a8a392a8d7,용인대학교,본교,경기,대학,0000156,용인대학교,7318,7318,5842803478,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b84f43443c94d2080434,용인예술과학대학교,본교,경기,전문대학,0000520,용인예술과학대학교,3456,3456,2655661106,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ab0060561fe152a0032e,우송정보대학,본교,대전,전문대학,0000452,우송정보대학,4127,4127,8180929601,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-4e2e3707eca638ef77bd,울산과학기술원,본교,울산,대학,0000250,울산과학기술원,2358,2358,4205115854,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ef0057791e3c2176b1e7,울산대학교,본교,울산,대학,0000158,울산대학교,15931,15931,2515871345,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-24b2fcecadc4b7da6cc5,웅지세무대학교,본교,경기,전문대학,0000568,웅지세무대학교,669,669,2132430791,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b9b4fecd84e3e7c5097c,원광대학교,본교,전북,대학,0000159,원광대학교,17101,17101,8692563652,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-4df48d06fd306b929d6f,원광보건대학교,본교,전북,전문대학,0000523,원광보건대학교,5323,5323,3259533643,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-69f554844e75fc84fd48,위덕대학교,본교,경북,대학,0000160,위덕대학교,2664,2664,3436350226,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b75aa5694d1ada9cd049,유한대학교,본교,경기,전문대학,0000524,유한대학교,6896,6896,3878318190,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-24c4d337867104145835,인덕대학교,본교,서울,전문대학,0000525,인덕대학교,8163,8163,3622565805,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-28f8dbc28e7eb63bbae1,인하공업전문대학,본교,인천,전문대학,0002654,인하공업전문대학,10815,10815,7217154502,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-868a480884ea961b6edc,인하대학교,본교,인천,대학,0000169,인하대학교,24704,24704,4503744423,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5de2aeb7fc5d5b5b2217,장로회신학대학교,본교,서울,대학,0000170,장로회신학대학교,783,783,3061540484,academyinfo_two_year_exact_enrollment_school_context,3061540484,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-e183bc5002b72813c892,장안대학교,본교,경기,전문대학,0000527,장안대학교,2790,2790,3138893783,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3df50e4446dd70fba8cc,전남과학대학교,본교,전남,전문대학,0000529,전남과학대학교,3374,3374,2751910030,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a8b6e29c062b00d599f6,전남도립대학교,본교,전남,전문대학,0000562,전남도립대학교,1067,1067,7043987333,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8b4f172de9c7410c8c40,전북과학대학교,본교,전북,전문대학,0000531,전북과학대학교,1727,1727,3463636338,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b7e2a50ff9e151d06a91,전주교육대학교,본교,전북,교육대학,0000258,전주교육대학교,1118,1118,1867613613,academyinfo_two_year_exact_enrollment_school_context,1867613613,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-b9c844c3808afa64b591,전주기전대학,본교,전북,전문대학,0000437,전주기전대학,1872,1872,2520514249,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-cd7224153d8d3eee74c2,전주대학교,본교,전북,대학,0000171,전주대학교,13998,13998,5981081545,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ee28dbbdbead76ae68db,전주비전대학교,본교,전북,전문대학,0000530,전주비전대학교,3965,3965,7344014406,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5ff43d25c67c8a7a7e70,제주관광대학교,본교,제주,전문대학,0000532,제주관광대학교,1953,1953,2854465365,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-08d4abd7e959d3f79772,제주국제대학교,본교,제주,대학,0000248,제주국제대학교,402,402,1942845821,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5467cad6be39e4292a79,제주대학교,본교,제주,대학,0000027,제주대학교,13106,13106,2790658831,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e9d88d13b18fe29d5afa,제주한라대학교,본교,제주,전문대학,0002655,제주한라대학교,7701,7701,3780793607,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0f4d1b952237c47603a5,조선간호대학교,본교,광주,전문대학,0002974,조선간호대학교,820,820,1187306702,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ce6d83af55902015cc9a,조선이공대학교,본교,광주,전문대학,0000534,조선이공대학교,4379,4379,9725471615,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-278f58df0706b18004f1,중앙승가대학교,본교,경기,대학,0000177,중앙승가대학교,68,68,4551189482,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fd885f01637c113c21fe,중원대학교,본교,충북,대학,0000239,중원대학교,4009,4009,8605822086,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5b73efc12a6eb0be681c,진주교육대학교,본교,경남,교육대학,0000260,진주교육대학교,1284,1284,7351759016,academyinfo_two_year_exact_enrollment_school_context,7351759016,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-a9ef70491818e9c29957,진주보건대학교,본교,경남,전문대학,0000539,진주보건대학교,2723,2723,2344360709,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-df4126db785ed08076e8,차의과학대학교,본교,경기,대학,0000187,차의과학대학교,2597,2597,9776334881,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-31ec15d203a33e2f79c4,창신대학교,본교,경남,대학,0000249,창신대학교,1969,1969,8881708741,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-65982cd97ba344a2db67,창원문성대학교,본교,경남,전문대학,0000542,창원문성대학교,1182,1182,4433675467,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d1c7c713155ab2e89aa5,청강문화산업대학교,본교,경기,전문대학,0000544,청강문화산업대학교,5100,5100,5157359063,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-7779c2215fff2e42f10d,청암대학교,본교,전남,전문대학,0002656,청암대학교,2759,2759,7502644538,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-6cb8c02e4dde478c1d34,총신대학교,본교,서울,대학,0000180,총신대학교,1714,1714,3974026381,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2684860cbec42211c36c,추계예술대학교,본교,서울,대학,0000181,추계예술대학교,1364,1364,2033700287,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e0d2ef8930eec10932b8,춘천교육대학교,본교,강원,교육대학,0000262,춘천교육대학교,1285,1285,8537263214,academyinfo_two_year_exact_enrollment_school_context,,unresolved_ambiguous_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-c13fb03262c4cfb7c4e9,춘해보건대학교,본교,울산,전문대학,0000545,춘해보건대학교,2983,2983,7660992503,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bad3f77501d797461ac7,충남도립대학교,본교,충남,전문대학,0002657,충남도립대학교,1443,1443,9276983737,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1e4db257593e70e4449e,충북대학교,본교,충북,대학,0000030,충북대학교,17372,17372,4091667532,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2bc57feb02a73eac6046,충북보건과학대학교,본교,충북,전문대학,0000536,충북보건과학대학교,2785,2785,2954328298,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9a3effa77990d425fb58,충청대학교,본교,충북,전문대학,0000547,충청대학교,4088,4088,5182121753,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e5bcd08cbf7de1e3c71d,칼빈대학교,본교,경기,대학,0000184,칼빈대학교,1523,1523,5863583087,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-01579f4721f35f4f7c38,평택대학교,본교,경기,대학,0000186,평택대학교,4064,4064,7422582209,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3123f7c87ab93e7d7197,포항공과대학교,본교,경북,대학,0000188,포항공과대학교,1805,1805,4212074577,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d6225ce53db791c5ab6d,포항대학교,본교,경북,전문대학,0002658,포항대학교,1904,1904,9691908597,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-98e73e05aa7d17c2e8a5,한국골프대학교,본교,강원,전문대학,0000578,한국골프과학기술대학교,641,641,7180546641,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-faa4c10a9998c2e08859,한국공학대학교,본교,경기,대학,0000247,한국공학대학교,9979,9979,8616076707,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-24d23eef7f82b751c2d1,한국과학기술원,본교,대전,대학,0000374,한국과학기술원,5001,5001,9837188839,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fe4f9168bfea29a20f5c,한국관광대학교,본교,경기,전문대학,0000565,한국관광대학교,1754,1754,9858445346,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2a274c148acdf3effc47,한국교원대학교,본교,충북,대학,0000031,한국교원대학교,2584,2584,5302303493,academyinfo_two_year_exact_enrollment_school_context,5302303493,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-19f5ace2cf6d35e16aeb,한국기술교육대학교,본교,충남,대학,0000189,한국기술교육대학교,5872,5872,7530472457,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b8bec3950a46fbfd834b,한국농수산대학교,본교,전북,전문대학,0003019,한국농수산대학교,1898,1898,8106570184,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-dbe50986be0225380dc1,한국복지대학교,본교,경기,전문대학,0002659,한국복지대학교,405,405,1560480296,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a171bde1ed0086423136,한국성서대학교,본교,서울,대학,0000191,한국성서대학교,1133,1133,6212758958,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0946167ce0b086db022e,한국승강기대학교,본교,경남,전문대학,0000570,한국승강기대학교,1041,1041,9748064398,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-013b8fba06f4b4d4334d,한국영상대학교,본교,세종,전문대학,0000522,한국영상대학교,4090,4090,8441023945,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b85bdb66b9870e14df7c,한국전통문화대학교,본교,충남,대학,0003022,한국전통문화대학교,730,730,3459668815,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
