catalog_sheet,catalog_row,source_domain,major_area,code,dataset,university_scope,delivery_type,provider,source_url,available_years,analysis_unit,major_fields,provision_level,school_code_available,seventy_percent_rule,priority,panel_relevance,download_status,notes
"대학정보공시(13종, 130테이블)",117,대학정보공시,교육여건 및 학교운영상태,1202,교사시설확보현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2009~2020, 2022~2025",대학·학교,"조사년도,학교구분명,적용년도,교사시설확보_재학생기준교사기준면적,교사시설확보_입학정원기준교사기준면적,기타시설보유면적,부속시설보유면적,연구시설보유면적,지원시설보유면적,기본시설보유면적,교사시설확보_기준면적",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",118,대학정보공시,교육여건 및 학교운영상태,1203,교지확보현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2009~2020, 2022~2025",대학·학교,"조사년도,학교구분명,적용년도,교지확보_재학생기준교사기준면적,교지확보_입학정원기준교사기준면적,보유면적,교지확보_기준면적",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",119,대학정보공시,교육여건 및 학교운영상태,1204,국공립기숙사운영현황_민자,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2016~2020, 2022~2025",대학·학교,"조사년도,학교구분명,적용년도,협약외운영비세출금액,국공립기숙사_민자_기타비용세출금액,경상이전비세출금액,유지관리세출금액,운영관리세출금액,시설임대료세출금액,국공립기숙사_민자_기타수입세입금액,부속시설초과수익세입금액,국공립기숙사_민자_기숙사비수입세입금액,국고학교시설임대료세입금액,국고시설임대료세입금액,국공립기숙사_민자_전기이월세입금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",120,대학정보공시,교육여건 및 학교운영상태,1205,국공립기숙사운영현황_직영,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2018~2020, 2022~2025",대학·학교,"조사년도,학교구분명,적용년도,국공립기숙사_직영_기타비용세출금액,국공립기숙사_직영_이월금세출금액,국공립기숙사_직영_수선충당금세출금액,국공립기숙사_직영_반환금세출금액,국공립기숙사_직영_일반수용비세출금액,국공립기숙사_직영_수선비세출금액,국공립직영_공공요금및제세공과금세출금액,국공립기숙사_직영_위탁관리비세출금액,국공립기숙사_직영_인건비세출금액,국공립기숙사_직영_기타수입세입금액,국공립기숙사_직영_임대료수입세입금액,국공립기숙사_직영_기숙사비수입세입금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",121,대학정보공시,교육여건 및 학교운영상태,1206,국공유재산확보현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2011~2016,대학·학교,"조사년도,학교구분명,국공유재산구분명,적용년도,물품금액,선박항공기기계기구금액,무체재산금액,유가증권금액,입목죽금액,공작물금액,건물금액,토지금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",122,대학정보공시,교육여건 및 학교운영상태,1207,기숙사수용현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2009~2020, 2022~2025",대학·학교,"조사년도,학교구분명,건물명(2018년이후),기숙사운영구분명(2018년이후),적용년도,4인실수_2018년이후,3인실수_2018년이후,2인실수_2018년이후,1인실수_2018년이후,기숙사신청인원수,4인실이상기숙사비,3인실이상기숙사비,2인실기숙사비,학생1인당기숙사비,기숙사수용률,재학생수,수용인원수,기숙사실수",,Y,,2,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",123,대학정보공시,교육여건 및 학교운영상태,1208,기숙사운영현황_사립,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2016~2020, 2022~2025",대학·학교,"조사년도,학교구분명,사립대학기숙사형태구분코드,사립대학기숙사형태구분명,적용년도,기숙사운영_사립_공공요금및제세공과금세출금액,기숙사운영_사립_수선비세출금액,기숙사운영_사립_일반수용비세출금액,기숙사운영_사립_반환금세출금액,부채상환세출금액,타회계전출금세출금액,기숙사운영_사립_수선충당금세출금액,기숙사운영_사립_기타비용세출금액,기숙사운영_사립_이월금세출금액,기숙사운영_사립_위탁관리비세출금액,기숙사운영_사립_인건비세출금액,기숙사운영_사립_기타수입세입금액,기숙사운영_사립_전기이월세입금액,기숙사운영_사립_기숙사비수입세입금액,기숙사운영_사립_임대료수입세입금액,부채유입세입금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",124,대학정보공시,교육여건 및 학교운영상태,1209,법인임원현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학교,"조사년도,학교구분명,임원구분명,성별명,일련번호,임기내용,현직및주요경력내용,적용년도,수정횟수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",125,대학정보공시,교육여건 및 학교운영상태,1210,법정부담금현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2016~2020, 2022~2025",대학·학교,"조사년도,학교구분명,법인명,적용년도,법정부담금부담율,법정부담금부담금액,법정부담금기준금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",126,대학정보공시,교육여건 및 학교운영상태,1211,수익용기본재산확보현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학교,"조사년도,학교구분명,수익용학교구분명,법인명(2018년이후),적용년도,기준액2,부담액,기준액,보유금액,전입기부원조보조수입금액,총운영수익금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",127,대학정보공시,교육여건 및 학교운영상태,1212,시설안전관리현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2015~2025,대학·학교,"조사년도,학교구분명,시설안전관리담당부서명,시설안전점검건명1,시설안전점검기간1,시설안전점검건명2,시설안전점검기간2,시설안전점검건명3,시설안전점검기간3,적용년도,안전점검결과40년이상안전미지정등급면적,안전점검결과40년이상안전E등급면적,안전점검결과40년이상안전D등급면적,안전점검결과40년이상안전C등급면적,안전점검결과40년이상안전B등급면적,안전점검결과40년이상안전A등급면적,40년이상최근4년이내정밀점검비율,40년이상최근4년이내정밀점검건물수,40년이상최근5년이내정밀점검비율,40년이상최근5년이내정밀점검건물수,40년이상건물수,시설안전점검대상건물수3,안전점검결과40년미만안전B등급동수,안전점검결과40년미만안전A등급동수,안전점검결과40년미만안전미지정등급면적,안전점검결과40년미만안전E등급면적,안전점검결과40년미만안전D등급면적,안전점검결과40년미만안전C등급면적,안전점검결과40년미만안전B등급면적,안전점검결과40년미만안전A등급면적,안전점검결과40년이상안전미지정등급동수,안전점검결과40년이상안전E등급동수,안전점검결과40년이상안전D등급동수,안전점검결과40년이상안전C등급동수,안전점검결과40년미만안전C등급동수,안전점검결과40년미만안전D등급동수,안전점검결과40년미만안전E등급동수,안전점검결과40년미만안전미지정등급동수,안전등급미지정대상40년이상동수,안전등급미지정대상40년미만동수,D등급E등급건물수,D등급E등급해소건물수,D등급E등급해소비율,화재발생건수,기숙사수용인원수,기숙사현원수,기숙사소방교육훈련횟수,기숙사소방교육훈련1회당참여인원수,안전점검결과40년이상안전B등급동수,안전점검결과40년이상안전A등급동수,시설안전관리전담직원수,시설안전관리겸임직원수,시설안전점검대상건물수1,시설안전점검대상건물수2",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",128,대학정보공시,교육여건 및 학교운영상태,1213,실험실습실안전관리현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2015~2025,대학·학교,"조사년도,학교구분명,적용년도,학부생신규안전교육이수율,기타연구활동종사자상반기안전교육이수인원수,기타연구활동종사자상반기안전교육이수율,기타연구활동종사자상반기안전교육대상인원수,기타연구활동종사자신규안전교육이수인원수,기타연구활동종사자신규안전교육이수율,기타연구활동종사자신규안전교육대상인원수,기타연구활동종사자하반기안전교육이수인원수,기타연구활동종사자하반기안전교육이수율,기타연구활동종사자하반기안전교육대상인원수,연구실책임자상반기안전교육이수인원수,연구실책임자상반기안전교육이수율,연구실책임자상반기안전교육대상인원수,연구실책임자신규안전교육이수인원수,연구실책임자신규안전교육이수율,연구실책임자신규안전교육대상인원수,연구실책임자하반기안전교육이수인원수,연구실책임자하반기안전교육이수율,연구실책임자하반기안전교육대상인원수,예체능및기타실험실습실안전2등급수,예체능및기타실험실습실안전3등급수,예체능및기타실험실습실안전4등급수,예체능및기타실험실습실안전5등급수,예체능및기타실험실습실안전미지정등급수,인적피해사고건수,인적피해사고보험청구건수,사망보험가입금액,사망후유장애보험가입금액,대학원생1학기안전교육이수율,대학원생2학기안전교육이수율,대학원생신규안전교육이수율,부상보험가입금액,후유장애보험가입금액,물적피해사고건수,물적피해사고보험청구건수,안전환경겸임관리자수,안전환경전담관리자수,안전관리예산금액,안전관리집행금액,과학기술분야실험실습실안전1등급수,과학기술분야실험실습실안전2등급수,과학기술분야실험실습실안전3등급수,과학기술분야실험실습실안전4등급수,과학기술분야실험실습실안전5등급수,과학기술분야실험실습실안전미지정등급수,교원1학기안전교육이수율,교원2학기안전교육이수율,교원신규안전교육이수율,학부생1학기안전교육이수율,학부생2학기안전교육이수율,예체능및기타실험실습실안전1등급수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",129,대학정보공시,교육여건 및 학교운영상태,1214,장애학생지원체제구축및운영현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2011~2025,대학·학교,"조사년도,학교구분명,도우미지원사업외보조인력지원여부,도우미지원사업참여여부,장애인특별전형유무내용,장애학생지원센터외지원인력부서명,장애학생지원센터여부,학칙및규정내용,특별지원위원회여부,적용년도,수혜장애학생수,장애인특별전형입학생수,장애학생지원센터겸직인원수,장애학생지원센터전담인원수,장애학생지원센터원장인원수,장애학생지원센터미설치학교겸직인원수,장애학생지원센터미설치학교전담인원수,여자장애재학생수,장애의정도가심하지않은남자장애학생수,남자장애재학생수,장애보조인력기타수,장애보조인력일반도우미수,장애보조인력원격도우미수,장애보조인력전문도우미수,장애이해프로그램운영시간,대학자체지원장애학생보조인력기타인원수,대학자체지원장애학생보조인력일반도우미인원수,대학자체지원장애학생보조인력전문도우미인원수,전체재학생수,장애의정도가심하지않은여자장애학생수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",130,대학정보공시,교육여건 및 학교운영상태,1215,재정지원사업수혜실적,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2020,대학·학교,"조사년도,학교구분명,사업구분명,적용년도,과제명,총지원종료일자,총지원시작일자,사업명,부처명,일련번호,당년지원액,총지원결정금액",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",131,대학정보공시,교육여건 및 학교운영상태,1216,직원현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학교,"조사년도,학교구분명,대학회계구분명,적용년도,무기계약직남자직원수,무기계약직여자직원수,여자특정직대학회계직직원수,남자일반직직원수,여자일반직직원수,남자기술직직원수,여자기술직직원수,남자별정직직원수,여자별정직직원수,남자기능직직원수,여자기능직직원수,남자고용직직원수,여자고용직직원수,남자계약직직원수,여자계약직직원수,남자기타직직원수,여자기타직직원수,남자특정직대학회계직직원수,여자특정직교육전문직직원수,특정직교육전문직직원수,특정직기성회비직직원수,일반직직원수,기술직직원수,별정직직원수,기능직직원수,계약직직원수,고용직직원수,기타직직원수,남자특정직교육전문직직원수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",132,대학정보공시,교육여건 및 학교운영상태,1217,폭력예방교육현황,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,"2018~2020, 2022~2025",대학·학교,"조사년도,학교구분명,기관장참석여부,폭력예방교육종류명,폭력예방교육종류코드,적용년도,교육참여재학생수,교육대상재학생수,교육참여직원수,교육대상직원수,교육참여교원수,교육대상교원수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",133,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,대학·학교,"조사년도,학교구분명,진행경과명,감사구분내용(2018년이후),조치완료일내용(2018년이후),처분일내용(2018년이후),처분내용,위반사항내용,제재내용,조치결과내용,적용년도,일련번호,수정횟수",,Y,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",134,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",135,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",136,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",137,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",138,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",139,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",140,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",141,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",142,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",143,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",144,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",145,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",146,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",147,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",148,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",149,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",150,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",151,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"대학정보공시(13종, 130테이블)",152,대학정보공시,고등교육법제60~62조까지의 시정명령 등에 관한 사항,1301,위반내용및조치결과,전문대학/대학/대학원대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,,집계 또는 기관,,,,,3,primary,catalogued_not_downloaded,
"취업(1종), 평생(2종)",5,취업통계,취업현황,0001,학생인적취업정보,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2010~2022,대학·학과,"조사년도,기취업여부,건강보험가입여부,회사부서명,회사명,추천자명,토익점수,동일대학여부,예비역여부,종교지도자여부,건강보험9월가입여부,매핑학과명,건강보험연계기취업여부,종료일자,시작일자,1인사업장명,해외비자여부,해외비자유형명,근무시간,제외대상자여부,농어민여부,입대여부,고용보험가입여부,해외회사명,해외진학학교KEDI명,전공일치여부,장애유무,국가보훈대상자여부,산업체위탁자여부,졸업년월,입학년월,논문명,세부전공명,복수전공명,부전공명,학과명,학부명,단과대학명,개인식별번호,고등학교졸업년월,검정고시여부,직업명,직업내용,취업년월,주부여부,증빙서류여부,사업대상여부,총평점,평점,기초생활보장대상자여부,휴학년월,복학년월,편입년월,재입학년월,조기졸업년월,졸업여부,군필여부,해외연수여부,교직과정이수여부,국가기술자격증여부,외국인유학생여부,유급여부,장학생여부,학과대계열명,졸업학생수,여자외국인유학생수,1인사업자수,건강보험가입자수,국내진학자수,국외대학원진학자수,국외대학진학자수,국외전문진학자수,국외진학자수,기타,기타_총계,남자국내대학진학자수,취업자수,남자1인사업자수,남자건강보험가입자수,남자건강보험취업자수,남자교내취업자수,남자국내대학원진학자수,해외취업자수,남자국내전문진학자수,남자국내진학자수,남자국외대학원진학자수,남자국외대학진학자수,남자국외전문진학자수,남자국외진학자수,남자기타,남자기타_총계,남자미상,남자외국인유학생수,남자입대자수,남자제외인정자수,남자졸업학생수,남자진학자수,남자취업불가능자수,남자취업불가능자수_6개월,남자취업불가능자수_사망자,남자취업불가능자수_수형자,남자취업불가능자수_해외이민자,남자취업자수,남자해외취업자수,미상,여자1인사업자수,여자건강보험가입자수,여자건강보험취업자수,여자교내취업자수,여자국내대학원진학자수,여자국내대학진학자수,여자국내전문진학자수,여자국내진학자수,여자국외대학원진학자수,여자국외대학진학자수,여자국외전문진학자수,여자국외진학자수,여자미상,건강보험취업자수,여자입대자수,여자제외인정자수,여자졸업학생수,여자진학자수,여자취업불가능자수,여자취업불가능자수_6개월,여자취업불가능자수_사망자,여자취업불가능자수_수형자,여자기타,여자기타_총계,여자취업불가능자수_해외이민자,여자취업자수,여자해외취업자수,외국인유학생수,입대자수,제외인정자수,진학자수,취업불가능자수,취업불가능자수_6개월,취업불가능자수_사망자,취업불가능자수_수형자,취업불가능자수_해외이민자,교내취업자수,국내대학원진학자수,국내대학진학자수,국내전문진학자수",,Y,,1,primary,catalogued_not_downloaded,
"취업(1종), 평생(2종)",6,취업통계,취업현황,0001,학생인적취업정보,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2023~2024,대학·학과,"조사년도,시도명,대학계열명,본분교명,단과대학명,학과명,대학대학원구분명,학교종류명,학교명,건강보험가입취업인원수,해외취업인원수,농림어업취업자인원수,개인창작활동종사자인원수,1인사업인원수,무소속근무자인원수,진학자인원수,군입대인원수,취업불가능인원수,외국인유학생인원수,제외인정자인원수,기타인원수,미상인원수,취업비율,진학비율",,Y,,1,primary,catalogued_not_downloaded,
"취업(1종), 평생(2종)",7,평생교육통계,평생교육기관현황,0001,평생교육기관현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,시도명,지역평생교육센터지정여부,평생학습시설지정여부,입시관련시설지정여부,평생교육사양성기관지정여부,직업능력개발훈련기관지정여부,학점은행제도여부,프로그램미운영여부,교사강사미존재여부,사무직원미존재여부,문해프로그램운영여부,정규직20명이상여부,건물소유구분명,설립구분명,설립주체명,기관유형대분류명,기관유형소분류명,내외국구분명,운영형태구분명,본분교구분명,평생교육기관_프로그램수,시간강사수,전임강사수,여자시간강사수,남자시간강사수,여자전임강사수,남자전임강사수,1개월미만프로그램수,1개월이상프로그램수,평생교육기관수",,Y,,3,contextual,catalogued_not_downloaded,
"취업(1종), 평생(2종)",8,평생교육통계,평생교육기관현황,0002,대학부설평생교육기관현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2014,집계 또는 기관,"조사년도,시도명,위탁교육비지원기관구분KEDI코드,외부강사수,대학소속강사수,행정직수,원장수,시설면적,강의실수,평생교육원지출금액,평생교육원수입금액,위탁교육수입금액",,Y,,3,contextual,catalogued_not_downloaded,
"취업(1종), 평생(2종)",9,평생교육통계,평생교육기관현황,0003,평생교육교강사현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,시도명,입사년월,연령,개인구분명,교강사일련번호,성별명,지역평생교육센터지정여부,평생학습시설지정여부,입시관련시설지정여부,평생교육사양성기관지정여부,직업능력개발훈련기관지정여부,학점은행제도여부,프로그램미운영여부,교사강사미존재여부,사무직원미존재여부,정규직20명이상여부,건물소유구분명,설립구분명,설립주체명,기관유형대분류명,기관유형소분류명,내외국구분명,운영형태구분명,본분교구분명,교강사학력구분명,교강사유형명,교강사수,평생교육교강사_재직기간년수,담당강의수",,Y,,3,contextual,catalogued_not_downloaded,
"취업(1종), 평생(2종)",10,평생교육통계,평생교육기관현황,0004,평생교육기관사무직원현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,시도명,평생교육업무담당여부,대표자여부,입사년월,연령,개인구분명,사무직원일련번호,성별명,지역평생교육센터지정여부,평생학습시설지정여부,입시관련시설지정여부,직업능력개발훈련기관지정여부,학점은행제도여부,프로그램미운영여부,교사강사미존재여부,사무직원미존재여부,정규직20명이상여부,건물소유구분명,설립구분명,설립주체명,기관유형대분류명,기관유형소분류명,내외국구분명,평생교육사자격증등급명,운영형태구분명,사무직원학력구분명,사무직원고용형태명,본분교구분명,사무직원수,평생교육기관사무직원_재직기간년수",,Y,,3,contextual,catalogued_not_downloaded,
"취업(1종), 평생(2종)",11,평생교육통계,평생교육기관현황,0005,평생교육프로그램현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2025,집계 또는 기관,"조사년도,시도명,프로그램주제구분명,교육기간구분명,재정지원구분명,수요대상구분명,대학교계열구분명,프로그램개발형태명,프로그램운영형태명,프로그램대분류명,프로그램중분류명,프로그램소분류명,프로그램분류명,최고수강료,프로그램수,프로그램일련번호,정원수,남자수강자수,최저수강료,여자수강자수,연간교육횟수,교육시수,강의방식KEDI명,수강자수,프로그램명,수강료무료여부,학점인정여부",,Y,,3,contextual,catalogued_not_downloaded,
