source,major_area,domn_code,dataset,advertised_years,original_field,korean_meaning,data_type,unit,missing_value_definition,definition_status
교육통계,공통,16170,학교속성,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,산학협력단회계기준명,산학협력단회계기준명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,적용년도,적용년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,기자재구입비,기자재구입비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,도서구입비,도서구입비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,1인당교육비산정근거_국공립_재학생수,1인당교육비산정근거_국공립_재학생수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,국공립_자본적지출금액,국공립_자본적지출금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,국공립_산학협력단회계금액,국공립_산학협력단회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,인당교육비산정근거_국공립_교비회계금액,인당교육비산정근거_국공립_교비회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,국공립_발전기금회계금액,국공립_발전기금회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,인당교육비산정근거_국공립_기성회계금액,인당교육비산정근거_국공립_기성회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,12861,학생1인당교육비산정근거_국공립대학,2010~2025,인당교육비산정근거_국공립_일반회계금액,인당교육비산정근거_국공립_일반회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,적용년도,적용년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,기계기구구입금액,기계기구구입금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,도서구입금액,도서구입금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,1인당교육비산정근거_사립_재학생수,1인당교육비산정근거_사립_재학생수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,사립_자본적지출금액,사립_자본적지출금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,사립_산학협력단회계금액,사립_산학협력단회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,인당교육비산정근거_사립_교비회계금액,인당교육비산정근거_사립_교비회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,사립_발전기금회계금액,사립_발전기금회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,인당교육비산정근거_사립_기성회계금액,인당교육비산정근거_사립_기성회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,등록금 및 학생 1인당 교육비의 산정근거에 관한 사항,17377,학생1인당교육비산정근거_사립대학,2010~2025,인당교육비산정근거_사립_일반회계금액,인당교육비산정근거_사립_일반회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,주야간계절구분명,주야간계절구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,학과명,학과명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,학과상태명,학과상태명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,학과특성명,학과특성명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,학위과정구분명,학위과정구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,단과대학명,단과대학명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,기준년도,기준년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,재정지원사업내용,재정지원사업내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,대학발전계획연계여부,대학발전계획연계여부,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,특성화재정지원사업수혜여부,특성화재정지원사업수혜여부,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,계획수립년도,계획수립년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,특성화분야내용,특성화분야내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,대학자체특성화분야명,대학자체특성화분야명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,차수,차수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,총지원금액,총지원금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,학교 발전계획 및 특성화계획,12894,학교특성화현황,2009~2020,수정횟수,수정횟수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,학기구분명,학기구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,적용년도,적용년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,101명이상200명미만강좌수,101명이상200명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,81명이상100명미만강좌수,81명이상100명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,61명이상80명미만강좌수,61명이상80명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,51명이상60명미만강좌수,51명이상60명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,41명이상50명미만강좌수,41명이상50명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,31명이상40명미만강좌수,31명이상40명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,21명이상30명미만강좌수,21명이상30명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,200명이상강좌수,200명이상강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,100명이상강좌수,100명이상강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,50명이상100명미만강좌수,50명이상100명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,20명이상50명미만강좌수,20명이상50명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17202,강좌당학생현황,2009~2025,20명미만강좌수,20명미만강좌수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,제작사명,제작사명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,모델명,모델명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,장비명,장비명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,장비위치명,장비위치명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,장비ID,장비ID,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,구입일자,구입일자,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,적용년도,적용년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,설비자산사용료기타금액,설비자산사용료기타금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,설비자산사용료산학협력단회계금액,설비자산사용료산학협력단회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,설비자산사용료교비회계금액,설비자산사용료교비회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,설비자산사용료일반회계금액,설비자산사용료일반회계금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,수익금,수익금,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17203,공동활용연구장비운영현황,2011~2025,구입가격,구입가격,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,주야간계절구분명,주야간계절구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학과명,학과명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학과상태명,학과상태명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학과특성명,학과특성명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학위과정구분명,학위과정구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,단과대학명,단과대학명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,학기구분명,학기구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,적용년도,적용년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,기타비전임교원강의담당학점,기타비전임교원강의담당학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,시간강사강의담당학점,시간강사강의담당학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,초빙교원강의담당학점,초빙교원강의담당학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,겸임교원강의담당학점,겸임교원강의담당학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,전임교원강의담당학점,전임교원강의담당학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17204,교원강의담당비율,2009~2025,총개설강의학점,총개설강의학점,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,휴직허용기간내용,휴직허용기간내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,휴직허용횟수내용,휴직허용횟수내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,겸직허용횟수내용,겸직허용횟수내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
대학정보공시,"교원의 연구,학생에 대한 교육 및 산학협력 현황",17205,교원의창업및창업지원현황,2010~2025,겸직허용기간내용,겸직허용기간내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
